Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0TCmhnbMpw5zwPsTvlXTJi,"Runaway","All My Demons Greeting Me as a Friend (Deluxe)","AURORA",2014,248826,1,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:27:26Z,"挪威流行音乐,艺术流行音乐","Glassnote Entertainment Group LLC",0.521,0.277,11,-10.34,1,0.0356,0.634,0.0000707,0.103,0.13,115.01,4
spotify:track:7AUcy03qnHyz19v6JR0zl5,"Shoreline","All the Houses Look the Same","Deas Vail",2007-03-06,330586,21,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:27:28Z,"基督教另类摇滚,基督教摇滚","Brave New World Records/Word",0.55,0.478,3,-11.831,0,0.0361,0.571,0.000699,0.1,0.123,113.996,4
spotify:track:2nZPU8KOSYizA9oRBtJpzw,"Valg","Vergessene Pfade","Neun Welten",2006-10-20,369440,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:27:32Z,"新民谣,氛围民谣,新古典","Auerbach",0.244,0.634,9,-9.165,0,0.0447,0.73,0.722,0.266,0.388,82.903,4
spotify:track:3OtYYnDKs5oMzRorc4jnpW,"Prelude For Time Feelers","Copia","Eluvium",2007-06-19,348773,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:27:34Z,"后摇滚,氛围,drone,新古典","Temporary Residence Ltd.",0.214,0.272,2,-13.276,1,0.0383,0.865,0.916,0.115,0.124,113.469,4
spotify:track:5IQsC08f43G5lmmLVInsIm,"Jessamine","Sun Drunk Moon","If Anything Happens To The Cat",2014-10-09,433293,17,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:27:34Z,"后摇滚,太空摇滚","If Anything Happens To The Cat",0.386,0.422,4,-11.904,0,0.0326,0.086,0.838,0.105,0.175,111.992,4
spotify:track:3eUT8wcEMjhd3xof4eFrgv,"Flying Dreams","Reverence","Jeff Ball",1998,278973,4,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:27:36Z,"美国原住民音乐","Red Feather Records",0.398,0.338,2,-13.783,1,0.0277,0.761,0.89,0.129,0.183,79.468,4
spotify:track:0PHLnP33lhn9aLIAbkrPrN,"This Day on Our Side","The Reflection - EP","Sky Architects",2010-12-02,342413,2,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:27:40Z,"后摇滚,当代古典音乐,数学摇滚","Sky Architects Rec.",0.332,0.672,11,-8.491,0,0.0387,0.0256,0.754,0.101,0.04,120.795,4
spotify:track:3p1XieTGbODd1PCYUrcH1Q,"Forever Lost","All Is Violent, All Is Bright (2011 Remastered Edition)","God Is An Astronaut",2011-12-16,380266,43,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:27:42Z,"后摇滚,太空摇滚,数学摇滚","Revive Records",0.503,0.735,9,-7.045,0,0.0295,0.0284,0.928,0.0739,0.0637,94.013,4
spotify:track:63CO0BFPdFB50fMCM6oaG3,"The Distance Speaks","Finding Our Way Home","Daycast",2009-01-01,455000,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:27:43Z,"后摇滚,当代古典音乐","Daycast",0.247,0.474,1,-8.653,1,0.0313,0.169,0.876,0.0808,0.0685,75.067,4
spotify:track:54jMQHR2SEwikDhnIfnJej,"Through The Alter Ego Justifications","The Journey Studies","The Seven Mile Journey",2005-06-17,927653,17,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:27:44Z,"后摇滚","Fonogram/VME",0.388,0.455,0,-13.659,0,0.0296,0.187,0.872,0.109,0.0555,99.366,4
spotify:track:2wAezeRDiEj0SAp30Q6GN3,"One Day You Will Teach Me To Let Go Of My Fears","sleepmakeswaves","sleepmakeswaves",2012-09-11,379906,15,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:27:45Z,"后摇滚,数学摇滚","Birds Robe Records",0.189,0.51,6,-10.527,0,0.0374,0.191,0.925,0.0806,0.0448,103.022,3
spotify:track:3qcFJyR6guQDUubkueW8Cd,"Transparent Eyelids","Mythical records: Odyssey of Rapture, Vol. 1","Ivan Prokofjev;Scythelence",2009-01-01,394080,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:27:48Z,"黑暗氛围音乐,新古典,新时代,智能舞曲","Mythical Records",0.515,0.482,2,-15.011,0,0.0425,0.761,0.806,0.164,0.142,139.998,4
spotify:track:68QbxcBBBMvCg31TaCnrvC,"Alles, was blieb","Ohne Worte","Illuminate",2009-12-04,273680,3,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:27:49Z,"黑暗浪潮,ebm,哥特式金属乐,哥特式摇滚","Gallery Records",0.533,0.57,0,-10.108,1,0.0257,0.373,0.847,0.115,0.31,94.994,4
spotify:track:7nmEQmD5IEtVC2srvNEc32,"She and Her Darkness","The Anatomy of Silence","Diary Of Dreams",2012-10-19,269466,39,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:27:51Z,"黑暗浪潮,ebm,工业,哥特式摇滚,死亡摇滚,冷浪潮,合成器流行,哥特式金属乐","Accession Records",0.608,0.298,1,-8.889,0,0.0281,0.875,0.0086,0.129,0.0401,149.917,4
spotify:track:2pcngZ78n124LYrYsTeZp9,"Scalar Fields","Noice Passes Silent Remains","Final Days Society",2008-05-02,482680,4,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:27:53Z,"后摇滚","Digital Revolt",0.483,0.747,2,-5.81,1,0.035,0.000194,0.731,0.142,0.164,124.98,4
