Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3hwoSFel1pUXr8eI8hhTJ9,"Baby Song (Live)","IF only 如果 田馥甄巡迴演唱會 (Live)","田馥甄",2016-12-12,195664,12,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:21Z,"华语流行音乐,汉语流行音乐,台湾流行音乐","HIM International Music Inc.",0.497,0.0866,0,-18.107,1,0.0493,0.978,0,0.366,0.282,133.412,4
spotify:track:0RQJxKfbzBQiZcKV5rqNw2,"嫉妒","讓我想一想","陳綺貞",1998-07-14,267560,29,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:21Z,"台湾流行音乐,华语流行音乐,台湾独立音乐,中国独立音乐,汉语流行音乐","Rock Records Co., Ltd.",0.465,0.132,4,-16.531,1,0.0291,0.958,0.000694,0.353,0.144,95.897,4
spotify:track:22Dglcz1VwyXTCEBt6PIdG,"不是我不明白","親親","梁靜茹;盧廣仲",2006-10-06,281573,46,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:22Z,"华语流行音乐,台湾流行音乐,汉语流行音乐,台湾独立音乐,中国独立音乐","Bin Music International Limited",0.625,0.341,7,-6.949,1,0.0291,0.796,0,0.0764,0.199,130.127,4
spotify:track:6lJcCfUQvRlLixYeYk6drn,"逛街","iPenny","戴佩妮",2006-09-25,240933,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:23Z,"华语流行音乐,台湾流行音乐,汉语流行音乐","EnjoyMusic",0.544,0.366,8,-8.984,1,0.0392,0.799,0,0.351,0.216,125.853,4
spotify:track:2FDEuO59wthy82lcCEzLer,"記念","記念","蔡健雅",2000-03-23,230693,42,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:24Z,"华语流行音乐,台湾流行音乐,汉语流行音乐","Universal Music Taiwan",0.464,0.3,0,-12.342,1,0.0338,0.728,0,0.125,0.2,144.052,4
spotify:track:5xWycJi7tqrn7Z2S74dklB,"忘了","忘了","Any 安偉",2018-10-31,231312,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:25Z,"","Any安偉 Any.C",0.529,0.577,2,-10.195,1,0.0321,0.154,0.00000216,0.27,0.335,171.989,4
spotify:track:7p4rBUg1MTbARCIrs4Q0zs,"入戲","Supermarket 超級4th場","曹格",2009-06-19,280453,23,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:27Z,"华语流行音乐,台湾流行音乐,汉语流行音乐","Rock Records Co., Ltd.",0.534,0.337,5,-8.227,1,0.028,0.354,0,0.11,0.356,137.848,4
spotify:track:00X6ChFfjeCy7hpLfkaic8,"遙遠","魚里言吾","李雨",2017-07-31,296098,2,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:27Z,"中国独立音乐,古风音乐,汉语流行音乐,台湾独立音乐","Seedmusic",0.192,0.337,0,-9.913,1,0.0316,0.691,0.0235,0.109,0.064,68.685,4
spotify:track:1Ex1wpX4LZP3mWtvLOH1D3,"旺天下","幻聽","竇唯",2001-09-11,362426,16,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:29Z,"中国摇滚,中国独立音乐","Rock Records Co., Ltd.",0.324,0.459,9,-10.876,1,0.0332,0.00158,0.329,0.111,0.149,113.402,4
spotify:track:1qWirZpsUfQb4pQX0RLobC,"L1","Lagrange Points","Mooncake",2008,87653,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:30Z,"后摇滚,太空摇滚","Mooncake",0.692,0.324,6,-16.816,1,0.051,0.916,0.857,0.133,0.21,122.978,4
spotify:track:4GvNO5DYuGMNmDHyTCkKbG,"So Much More","Calling Out To You","Ally Kerr",2005-05-02,164226,5,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:32Z,"","Much Obliged Records",0.409,0.511,7,-8.845,1,0.0266,0.0221,0.0000362,0.0927,0.471,179.626,4
